game_name,opponent_type,episode_id,seed,round,self_action,opp_action,self_payoff,opp_payoff,is_probe,confidence,predicted_next_action,actual_next_opp_action,identifiable
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,8,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,9,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,10,C,C,3.0,3.0,True,1.0,C,,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,1,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,2,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,3,C,C,3.0,3.0,True,0.9,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,4,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,8,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,9,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,10,C,C,3.0,3.0,True,1.0,C,,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,1,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,2,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,3,C,C,3.0,3.0,True,0.9,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,4,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,8,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,9,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,10,C,C,3.0,3.0,True,1.0,C,,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,1,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,2,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,3,C,C,3.0,3.0,True,0.9,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,4,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,8,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,9,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,10,C,C,3.0,3.0,True,1.0,C,,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,1,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,2,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,3,C,C,3.0,3.0,True,0.9,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,4,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,8,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,9,C,C,3.0,3.0,False,,,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,10,C,C,3.0,3.0,True,1.0,C,,False
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,6,D,D,1.0,1.0,True,0.8,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,3,D,D,1.0,1.0,True,0.8,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,6,D,D,1.0,1.0,True,0.95,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,6,D,D,1.0,1.0,True,0.8,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,6,D,D,1.0,1.0,True,0.8,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,6,D,D,1.0,1.0,True,0.8,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,6,D,D,1.0,1.0,True,0.8,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,6,D,D,1.0,1.0,True,0.95,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,6,D,D,1.0,1.0,True,0.95,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,6,D,D,1.0,1.0,True,0.8,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,1,C,D,0.0,5.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,2,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,3,D,D,1.0,1.0,True,0.5,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,4,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,5,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,6,D,D,1.0,1.0,True,0.95,D,D,True
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,7,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,8,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,9,D,D,1.0,1.0,False,,,,
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,10,D,D,1.0,1.0,True,0.95,D,,True
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,1,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,2,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,3,C,C,3.0,3.0,True,0.9,C,C,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,4,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,8,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,9,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,10,C,C,3.0,3.0,True,1.0,C,,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,1,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,2,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,3,C,C,3.0,3.0,True,0.9,C,C,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,4,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,8,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,9,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_1,2030846272,10,C,C,3.0,3.0,True,1.0,C,,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,1,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,2,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,3,C,C,3.0,3.0,True,0.9,C,C,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,4,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,5,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,6,C,C,3.0,3.0,True,1.0,C,C,False
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,7,C,C,3.0,3.0,False,,,,
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_2,1650239641,8,C,C,3.0,3.0,False,,,,
