game_name,opponent_type,episode_id,seed,variant,round,self_action,opp_action,self_payoff,opp_payoff,confidence,normalized_payoff,cooperation_rate
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,A,8,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,A,9,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,A,10,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,B,3,C,,,,0.9,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,B,6,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,B,10,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,B2,3,C,,,,0.5,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,B2,6,C,,,,0.8,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,B2,10,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,1,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,2,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,3,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,4,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,5,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,6,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,7,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,8,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,9,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,C,10,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,1,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,2,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,3,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,4,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,5,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,6,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,7,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,8,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,9,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,A,10,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,B,3,C,,,,0.9,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,B,6,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,B,10,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,B2,3,C,,,,0.5,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,B2,6,C,,,,0.8,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,B2,10,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,1,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,2,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,3,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,4,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,5,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,6,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,7,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,8,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,9,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,C,10,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,1,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,2,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,3,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,4,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,5,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,6,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,7,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,8,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,9,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,A,10,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,B,3,C,,,,0.9,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,B,6,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,B,10,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,B2,3,C,,,,0.5,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,B2,6,C,,,,0.8,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,B2,10,C,,,,1.0,,
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,1,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,2,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,3,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,4,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,5,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,6,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,7,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,8,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,9,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,C,10,D,C,5.0,0.0,,1.0,0.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,1,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,2,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,3,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,4,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,5,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,6,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,7,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,8,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,9,C,C,3.0,3.0,,0.6,1.0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,A,10,C,C,3.0,3.0,,0.6,1.0
